# R (km)    mas (Msun)    Lambda 
 1.000010e+02 6.398078e-02 5.096662e+12 
 8.751679e+01 6.235954e-02 4.501165e+11 
 3.478072e+01 7.075166e-02 1.099277e+09 
 2.243266e+01 8.345996e-02 1.688563e+08 
 1.731245e+01 9.973697e-02 6.474161e+07 
 1.467385e+01 1.198512e-01 2.852763e+07 
 1.315661e+01 1.440804e-01 1.295323e+07 
 1.225861e+01 1.731621e-01 6.047162e+06 
 1.170678e+01 2.074153e-01 2.889613e+06 
 1.138052e+01 2.473172e-01 1.412475e+06 
 1.120577e+01 2.932905e-01 7.031615e+05 
 1.113395e+01 3.454585e-01 3.585609e+05 
 1.113752e+01 4.044237e-01 1.868428e+05 
 1.119558e+01 4.702465e-01 9.934036e+04 
 1.129031e+01 5.430331e-01 5.428202e+04 
 1.141199e+01 6.226423e-01 3.003914e+04 
 1.154856e+01 7.084422e-01 1.708772e+04 
 1.169851e+01 8.006320e-01 9.907665e+03 
 1.185429e+01 8.985115e-01 5.869695e+03 
 1.201122e+01 1.001395e+00 3.546888e+03 
 1.216670e+01 1.108490e+00 2.187271e+03 
 1.231515e+01 1.218438e+00 1.375993e+03 
 1.245835e+01 1.331118e+00 8.821641e+02 
 1.259293e+01 1.445228e+00 5.765723e+02 
 1.271713e+01 1.559663e+00 3.843271e+02 
 1.283102e+01 1.673470e+00 2.601956e+02 
 1.293168e+01 1.785332e+00 1.796010e+02 
 1.302177e+01 1.895324e+00 1.260079e+02 
 1.310066e+01 2.002504e+00 8.971842e+01 
 1.316233e+01 2.099606e+00 6.618716e+01 
 1.321022e+01 2.185800e+00 5.055093e+01 
 1.324639e+01 2.262585e+00 3.978260e+01 
 1.327164e+01 2.330979e+00 3.199207e+01 
 1.328800e+01 2.391915e+00 2.634855e+01 
 1.329779e+01 2.446475e+00 2.204043e+01 
 1.330038e+01 2.494889e+00 1.870319e+01 
 1.329782e+01 2.538106e+00 1.610903e+01 
 1.329269e+01 2.577741e+00 1.403335e+01 
 1.328152e+01 2.612149e+00 1.235970e+01 
 1.326661e+01 2.642808e+00 1.099305e+01 
 1.324940e+01 2.670397e+00 9.857836e+00 
 1.322935e+01 2.694732e+00 8.943842e+00 
 1.320814e+01 2.716650e+00 8.106589e+00 
 1.318346e+01 2.735866e+00 7.422956e+00 
 1.315825e+01 2.752912e+00 6.831454e+00 
 1.313304e+01 2.769107e+00 6.317525e+00 
 1.310553e+01 2.782494e+00 5.868644e+00 
 1.307686e+01 2.794454e+00 5.477023e+00 
 1.304703e+01 2.804673e+00 5.135278e+00 
 1.301694e+01 2.813561e+00 4.842054e+00 
 1.298684e+01 2.821528e+00 4.559317e+00 
 1.295648e+01 2.828214e+00 4.319408e+00 
 1.292497e+01 2.833800e+00 4.101869e+00 
 1.289345e+01 2.838752e+00 3.904955e+00 
 1.286194e+01 2.842595e+00 3.728226e+00 
 1.283042e+01 2.846449e+00 3.561298e+00 
 1.279891e+01 2.849113e+00 3.414188e+00 
 1.276712e+01 2.850869e+00 3.280562e+00 
 1.273534e+01 2.852042e+00 3.159842e+00 
 1.270382e+01 2.852953e+00 3.046114e+00 
 1.267204e+01 2.853130e+00 2.942835e+00 
 1.264114e+01 2.852837e+00 2.849376e+00 
 1.260936e+01 2.852130e+00 2.761531e+00 
 1.257873e+01 2.851323e+00 2.679252e+00 
 1.254810e+01 2.849932e+00 2.609625e+00 
 1.251721e+01 2.848204e+00 2.534579e+00 
 1.248746e+01 2.846189e+00 2.469855e+00 
 1.245710e+01 2.844158e+00 2.408700e+00 
 1.242825e+01 2.841670e+00 2.362259e+00 
 1.239851e+01 2.838930e+00 2.300417e+00 
 1.236903e+01 2.836473e+00 2.246594e+00 
 1.234044e+01 2.833346e+00 2.200489e+00 
 1.231185e+01 2.830322e+00 2.165232e+00 
 1.228327e+01 2.826874e+00 2.115841e+00 
 1.225495e+01 2.823173e+00 2.078517e+00 
 1.222813e+01 2.819497e+00 2.049059e+00 
 1.220070e+01 2.815666e+00 2.008323e+00 
 1.217353e+01 2.811836e+00 1.975872e+00 
 1.214610e+01 2.807808e+00 1.949042e+00 
 1.211982e+01 2.803694e+00 1.918419e+00 
 1.209442e+01 2.799437e+00 1.892216e+00 
 1.206814e+01 2.795177e+00 1.866220e+00 
 1.204275e+01 2.790856e+00 1.850541e+00 
 1.201762e+01 2.786565e+00 1.819694e+00 
 1.199250e+01 2.782141e+00 1.798530e+00 
 1.196826e+01 2.777621e+00 1.778023e+00 
 1.194429e+01 2.773118e+00 1.759310e+00 
 1.192032e+01 2.768583e+00 1.740973e+00 
 1.189696e+01 2.763919e+00 1.724413e+00 
 1.187326e+01 2.759341e+00 1.708167e+00 
 1.185018e+01 2.754800e+00 1.691670e+00 
 1.182736e+01 2.750184e+00 1.677895e+00 
 1.180543e+01 2.745457e+00 1.664199e+00 
 1.178261e+01 2.740821e+00 1.650366e+00 
 1.176041e+01 2.736322e+00 1.635177e+00 
 1.173786e+01 2.731522e+00 1.623042e+00 
 1.171709e+01 2.726875e+00 1.612808e+00 
 1.169631e+01 2.722135e+00 1.606553e+00 
 1.167554e+01 2.717488e+00 1.591885e+00 
 1.165476e+01 2.712762e+00 1.582456e+00 
 1.163425e+01 2.707994e+00 1.574298e+00 
 1.161463e+01 2.703491e+00 1.564456e+00 
 1.159501e+01 2.698800e+00 1.556950e+00 
 1.157538e+01 2.694152e+00 1.548868e+00 
 1.155603e+01 2.689491e+00 1.542341e+00 
 1.153641e+01 2.684797e+00 1.535759e+00 
