196
1.440000e+10 1.104000e+28 2.703531e+18 8.663000e+33
1.873000e+10 1.535000e+28 2.964670e+18 1.126000e+34
2.435000e+10 2.129000e+28 3.241393e+18 1.464000e+34
3.167000e+10 2.948000e+28 3.534815e+18 1.904000e+34
4.118000e+10 4.074000e+28 3.844994e+18 2.475000e+34
5.356000e+10 5.617000e+28 4.171830e+18 3.218000e+34
6.965000e+10 7.728000e+28 4.515676e+18 4.183000e+34
9.059000e+10 1.061000e+29 4.876598e+18 5.439000e+34
1.178000e+11 1.453000e+29 5.254014e+18 7.071000e+34
1.532000e+11 1.985000e+29 5.647909e+18 9.193000e+34
1.993000e+11 2.705000e+29 6.057755e+18 1.195000e+35
2.592000e+11 3.676000e+29 6.482760e+18 1.554000e+35
3.371000e+11 4.983000e+29 6.922620e+18 2.020000e+35
4.385000e+11 6.735000e+29 7.375973e+18 2.627000e+35
5.703000e+11 9.077000e+29 7.841901e+18 3.415000e+35
7.418000e+11 1.219000e+30 8.318100e+18 4.440000e+35
9.649000e+11 1.632000e+30 8.803840e+18 5.772000e+35
1.255000e+12 1.982000e+30 9.125137e+18 7.504000e+35
1.632000e+12 2.325000e+30 9.364196e+18 9.756000e+35
2.123000e+12 2.745000e+30 9.589001e+18 1.268000e+36
2.761000e+12 3.281000e+30 9.809539e+18 1.649000e+36
3.591000e+12 3.970000e+30 1.002752e+19 2.144000e+36
4.669000e+12 4.854000e+30 1.024262e+19 2.787000e+36
6.073000e+12 5.981000e+30 1.045353e+19 3.624000e+36
7.897000e+12 7.412000e+30 1.065947e+19 4.711000e+36
1.027000e+13 9.258000e+30 1.086362e+19 6.125000e+36
1.336000e+13 1.175000e+31 1.107531e+19 7.964000e+36
1.737000e+13 1.543000e+31 1.131514e+19 1.035000e+37
2.259000e+13 2.131000e+31 1.160930e+19 1.346000e+37
2.937000e+13 3.121000e+31 1.198995e+19 1.750000e+37
3.820000e+13 4.782000e+31 1.248122e+19 2.275000e+37
4.969000e+13 7.452000e+31 1.308896e+19 2.958000e+37
6.463000e+13 1.150000e+32 1.379800e+19 3.846000e+37
8.407000e+13 1.732000e+32 1.458218e+19 5.000000e+37
8.525000e+13 1.769000e+32 1.462579e+19 5.070000e+37
8.643000e+13 1.806000e+32 1.466880e+19 5.140000e+37
8.762000e+13 1.844000e+32 1.471236e+19 5.210000e+37
8.880000e+13 1.881000e+32 1.475421e+19 5.280000e+37
8.998000e+13 1.919000e+32 1.479662e+19 5.350000e+37
9.116000e+13 1.956000e+32 1.483738e+19 5.420000e+37
9.234000e+13 1.994000e+32 1.487870e+19 5.490000e+37
9.352000e+13 2.032000e+32 1.491950e+19 5.560000e+37
9.470000e+13 2.071000e+32 1.496084e+19 5.630000e+37
9.588000e+13 2.109000e+32 1.500062e+19 5.700000e+37
9.706000e+13 2.148000e+32 1.504095e+19 5.770000e+37
9.824000e+13 2.187000e+32 1.508079e+19 5.840000e+37
9.942000e+13 2.226000e+32 1.512015e+19 5.910000e+37
1.006000e+14 2.265000e+32 1.515905e+19 5.980000e+37
1.018000e+14 2.304000e+32 1.519750e+19 6.050000e+37
1.030000e+14 2.344000e+32 1.523647e+19 6.120000e+37
1.041000e+14 2.383000e+32 1.527404e+19 6.190000e+37
1.053000e+14 2.423000e+32 1.531214e+19 6.260000e+37
1.068000e+14 2.457000e+32 1.534417e+19 6.350000e+37
1.080000e+14 2.501000e+32 1.538502e+19 6.420000e+37
1.092000e+14 2.546000e+32 1.542635e+19 6.490000e+37
1.104000e+14 2.592000e+32 1.546814e+19 6.560000e+37
1.116000e+14 2.638000e+32 1.550948e+19 6.630000e+37
1.128000e+14 2.685000e+32 1.555126e+19 6.700000e+37
1.139000e+14 2.732000e+32 1.559262e+19 6.770000e+37
1.151000e+14 2.780000e+32 1.563442e+19 6.840000e+37
1.163000e+14 2.829000e+32 1.567665e+19 6.910000e+37
1.175000e+14 2.878000e+32 1.571846e+19 6.980000e+37
1.187000e+14 2.928000e+32 1.576069e+19 7.050000e+37
1.198000e+14 2.979000e+32 1.580334e+19 7.120000e+37
1.210000e+14 3.031000e+32 1.584640e+19 7.190000e+37
1.222000e+14 3.083000e+32 1.588905e+19 7.260000e+37
1.234000e+14 3.137000e+32 1.593290e+19 7.330000e+37
1.246000e+14 3.191000e+32 1.597633e+19 7.400000e+37
1.257000e+14 3.246000e+32 1.602015e+19 7.470000e+37
1.269000e+14 3.302000e+32 1.606435e+19 7.540000e+37
1.281000e+14 3.359000e+32 1.610892e+19 7.610000e+37
1.293000e+14 3.417000e+32 1.615386e+19 7.680000e+37
1.305000e+14 3.476000e+32 1.619915e+19 7.750000e+37
1.317000e+14 3.536000e+32 1.624479e+19 7.820000e+37
1.328000e+14 3.598000e+32 1.629153e+19 7.890000e+37
1.340000e+14 3.660000e+32 1.633786e+19 7.960000e+37
1.352000e+14 3.723000e+32 1.638451e+19 8.030000e+37
1.364000e+14 3.787000e+32 1.643150e+19 8.100000e+37
1.376000e+14 3.853000e+32 1.647954e+19 8.170000e+37
1.388000e+14 3.920000e+32 1.652788e+19 8.240000e+37
1.399000e+14 3.988000e+32 1.657652e+19 8.310000e+37
1.411000e+14 4.057000e+32 1.662547e+19 8.380000e+37
1.423000e+14 4.128000e+32 1.667541e+19 8.450000e+37
1.435000e+14 4.200000e+32 1.672563e+19 8.520000e+37
1.447000e+14 4.273000e+32 1.677614e+19 8.590000e+37
1.458000e+14 4.348000e+32 1.682760e+19 8.660000e+37
1.470000e+14 4.424000e+32 1.687932e+19 8.730000e+37
1.482000e+14 4.501000e+32 1.693131e+19 8.800000e+37
1.494000e+14 4.580000e+32 1.698422e+19 8.870000e+37
1.506000e+14 4.660000e+32 1.703738e+19 8.940000e+37
1.518000e+14 4.742000e+32 1.709143e+19 9.010000e+37
1.529000e+14 4.826000e+32 1.714638e+19 9.080000e+37
1.541000e+14 4.911000e+32 1.720154e+19 9.150000e+37
1.553000e+14 4.998000e+32 1.725758e+19 9.220000e+37
1.565000e+14 5.086000e+32 1.731382e+19 9.290000e+37
1.577000e+14 5.176000e+32 1.737091e+19 9.360000e+37
1.589000e+14 5.268000e+32 1.742882e+19 9.430000e+37
1.600000e+14 5.362000e+32 1.748756e+19 9.500000e+37
1.612000e+14 5.457000e+32 1.754648e+19 9.570000e+37
1.624000e+14 5.555000e+32 1.760681e+19 9.640000e+37
1.636000e+14 5.654000e+32 1.766731e+19 9.710000e+37
1.648000e+14 5.755000e+32 1.772859e+19 9.780000e+37
1.660000e+14 5.858000e+32 1.779063e+19 9.850000e+37
1.671000e+14 5.963000e+32 1.785342e+19 9.920000e+37
1.683000e+14 6.070000e+32 1.791696e+19 9.990000e+37
3.647000e+14 9.294000e+33 4.721737e+19 2.146000e+38
6.136000e+14 8.762000e+34 1.872515e+20 3.482000e+38
7.401806e+14 1.822524e+35 3.020120e+20 4.064000e+38
8.071496e+14 2.361936e+35 3.556784e+20 4.344000e+38
8.781027e+14 2.933438e+35 4.059914e+20 4.624000e+38
9.530140e+14 3.536822e+35 4.533454e+20 4.904000e+38
1.031860e+15 4.171894e+35 4.980694e+20 5.184000e+38
1.114617e+15 4.838473e+35 5.404401e+20 5.464000e+38
1.201264e+15 5.536386e+35 5.806929e+20 5.744000e+38
1.291781e+15 6.265471e+35 6.190295e+20 6.024000e+38
1.386150e+15 7.025574e+35 6.556240e+20 6.304000e+38
1.484351e+15 7.816551e+35 6.906280e+20 6.584000e+38
1.586368e+15 8.638261e+35 7.241739e+20 6.864000e+38
1.692184e+15 9.490571e+35 7.563783e+20 7.144000e+38
1.801783e+15 1.037336e+36 7.873446e+20 7.424000e+38
1.915151e+15 1.128649e+36 8.171640e+20 7.704000e+38
2.032273e+15 1.222987e+36 8.459192e+20 7.984000e+38
2.153135e+15 1.320336e+36 8.736826e+20 8.264000e+38
2.277723e+15 1.420688e+36 9.005213e+20 8.544000e+38
2.406025e+15 1.524031e+36 9.264943e+20 8.824000e+38
2.538029e+15 1.630355e+36 9.516559e+20 9.104000e+38
2.673721e+15 1.739651e+36 9.760552e+20 9.384000e+38
2.813092e+15 1.851909e+36 9.997371e+20 9.664000e+38
2.956130e+15 1.967120e+36 1.022742e+21 9.944000e+38
3.102823e+15 2.085276e+36 1.045109e+21 1.022400e+39
3.253161e+15 2.206369e+36 1.066871e+21 1.050400e+39
3.407134e+15 2.330388e+36 1.088061e+21 1.078400e+39
3.564732e+15 2.457328e+36 1.108707e+21 1.106400e+39
3.725946e+15 2.587180e+36 1.128838e+21 1.134400e+39
3.890766e+15 2.719937e+36 1.148478e+21 1.162400e+39
4.059183e+15 2.855590e+36 1.167650e+21 1.190400e+39
4.231188e+15 2.994134e+36 1.186376e+21 1.218400e+39
4.406772e+15 3.135561e+36 1.204677e+21 1.246400e+39
4.585928e+15 3.279865e+36 1.222571e+21 1.274400e+39
4.768646e+15 3.427038e+36 1.240077e+21 1.302400e+39
4.954918e+15 3.577074e+36 1.257209e+21 1.330400e+39
5.144738e+15 3.729967e+36 1.273986e+21 1.358400e+39
5.338097e+15 3.885711e+36 1.290419e+21 1.386400e+39
5.534988e+15 4.044300e+36 1.306525e+21 1.414400e+39
5.735403e+15 4.205727e+36 1.322314e+21 1.442400e+39
5.939336e+15 4.369987e+36 1.337800e+21 1.470400e+39
6.146779e+15 4.537075e+36 1.352994e+21 1.498400e+39
6.357725e+15 4.706985e+36 1.367906e+21 1.526400e+39
6.572168e+15 4.879711e+36 1.382548e+21 1.554400e+39
6.790101e+15 5.055248e+36 1.396928e+21 1.582400e+39
7.011518e+15 5.233591e+36 1.411056e+21 1.610400e+39
7.236411e+15 5.414735e+36 1.424940e+21 1.638400e+39
7.464776e+15 5.598675e+36 1.438589e+21 1.666400e+39
7.696606e+15 5.785406e+36 1.452010e+21 1.694400e+39
7.931895e+15 5.974922e+36 1.465212e+21 1.722400e+39
8.170637e+15 6.167220e+36 1.478200e+21 1.750400e+39
8.412826e+15 6.362295e+36 1.490983e+21 1.778400e+39
8.658457e+15 6.560142e+36 1.503566e+21 1.806400e+39
8.907524e+15 6.760757e+36 1.515955e+21 1.834400e+39
9.160022e+15 6.964135e+36 1.528157e+21 1.862400e+39
9.415944e+15 7.170271e+36 1.540176e+21 1.890400e+39
9.675287e+15 7.379163e+36 1.552019e+21 1.918400e+39
9.938044e+15 7.590804e+36 1.563690e+21 1.946400e+39
