196
7.614000e+09 5.981000e+27 2.533382e+18 4.580000e+33
9.536000e+09 8.010000e+27 2.770489e+18 5.735000e+33
1.194000e+10 1.072000e+28 3.023343e+18 7.182000e+33
1.496000e+10 1.433000e+28 3.292247e+18 8.994000e+33
1.874000e+10 1.915000e+28 3.578886e+18 1.126000e+34
2.347000e+10 2.555000e+28 3.882709e+18 1.410000e+34
2.940000e+10 3.407000e+28 4.205595e+18 1.766000e+34
3.683000e+10 4.537000e+28 4.547468e+18 2.212000e+34
4.613000e+10 6.036000e+28 4.909476e+18 2.770000e+34
5.779000e+10 8.018000e+28 5.291544e+18 3.468000e+34
7.239000e+10 1.063000e+29 5.693558e+18 4.343000e+34
9.069000e+10 1.408000e+29 6.117466e+18 5.439000e+34
1.136000e+11 1.862000e+29 6.562650e+18 6.811000e+34
1.423000e+11 2.456000e+29 7.027466e+18 8.529000e+34
1.783000e+11 3.233000e+29 7.512900e+18 1.068000e+35
2.234000e+11 4.244000e+29 8.017016e+18 1.337000e+35
2.799000e+11 5.557000e+29 8.539584e+18 1.675000e+35
3.506000e+11 6.263000e+29 8.770924e+18 2.097000e+35
4.392000e+11 6.752000e+29 8.895374e+18 2.627000e+35
5.502000e+11 7.322000e+29 9.010963e+18 3.289000e+35
6.892000e+11 8.030000e+29 9.125520e+18 4.119000e+35
8.632000e+11 8.934000e+29 9.242271e+18 5.158000e+35
1.081000e+12 1.010000e+30 9.362530e+18 6.459000e+35
1.354000e+12 1.162000e+30 9.487703e+18 8.088000e+35
1.696000e+12 1.360000e+30 9.617839e+18 1.013000e+36
2.125000e+12 1.615000e+30 9.751687e+18 1.268000e+36
2.661000e+12 1.945000e+30 9.889971e+18 1.588000e+36
3.333000e+12 2.367000e+30 1.003121e+19 1.989000e+36
4.174000e+12 2.908000e+30 1.017577e+19 2.491000e+36
5.228000e+12 3.601000e+30 1.032361e+19 3.119000e+36
6.548000e+12 4.501000e+30 1.047685e+19 3.906000e+36
8.201000e+12 5.706000e+30 1.064055e+19 4.891000e+36
1.027000e+13 7.395000e+30 1.082356e+19 6.125000e+36
1.287000e+13 9.914000e+30 1.104119e+19 7.671000e+36
1.611000e+13 1.391000e+31 1.131654e+19 9.606000e+36
2.018000e+13 2.055000e+31 1.168153e+19 1.203000e+37
2.528000e+13 3.185000e+31 1.217722e+19 1.506000e+37
3.167000e+13 5.108000e+31 1.285043e+19 1.886000e+37
3.968000e+13 8.329000e+31 1.375048e+19 2.362000e+37
4.973000e+13 1.359000e+32 1.492365e+19 2.958000e+37
6.233000e+13 2.182000e+32 1.638858e+19 3.704000e+37
7.814000e+13 3.476000e+32 1.821648e+19 4.639000e+37
8.493000e+13 4.153000e+32 1.904245e+19 5.040000e+37
8.595000e+13 4.261000e+32 1.916816e+19 5.100000e+37
8.697000e+13 4.369000e+32 1.929239e+19 5.160000e+37
8.798000e+13 4.479000e+32 1.941743e+19 5.220000e+37
8.900000e+13 4.591000e+32 1.954328e+19 5.280000e+37
9.002000e+13 4.704000e+32 1.966880e+19 5.340000e+37
9.104000e+13 4.819000e+32 1.979510e+19 5.400000e+37
9.205000e+13 4.936000e+32 1.992215e+19 5.460000e+37
9.307000e+13 5.054000e+32 2.004886e+19 5.520000e+37
9.409000e+13 5.173000e+32 2.017525e+19 5.580000e+37
9.511000e+13 5.294000e+32 2.030238e+19 5.640000e+37
9.613000e+13 5.417000e+32 2.043023e+19 5.700000e+37
9.714000e+13 5.542000e+32 2.055877e+19 5.760000e+37
9.816000e+13 5.668000e+32 2.068698e+19 5.820000e+37
9.918000e+13 5.796000e+32 2.081586e+19 5.880000e+37
1.002000e+14 5.925000e+32 2.094443e+19 5.940000e+37
1.012000e+14 6.057000e+32 2.107464e+19 6.000000e+37
1.022000e+14 6.189000e+32 2.120353e+19 6.060000e+37
1.033000e+14 6.324000e+32 2.133404e+19 6.120000e+37
1.043000e+14 6.461000e+32 2.146516e+19 6.180000e+37
1.053000e+14 6.599000e+32 2.159595e+19 6.240000e+37
1.063000e+14 6.739000e+32 2.172734e+19 6.300000e+37
1.073000e+14 6.880000e+32 2.185840e+19 6.360000e+37
1.084000e+14 7.024000e+32 2.199098e+19 6.420000e+37
1.094000e+14 7.169000e+32 2.212322e+19 6.480000e+37
1.104000e+14 7.316000e+32 2.225602e+19 6.540000e+37
1.114000e+14 7.465000e+32 2.238938e+19 6.600000e+37
1.124000e+14 7.616000e+32 2.252328e+19 6.660000e+37
1.135000e+14 7.769000e+32 2.265772e+19 6.720000e+37
1.145000e+14 7.923000e+32 2.279182e+19 6.780000e+37
1.155000e+14 8.080000e+32 2.292731e+19 6.840000e+37
1.165000e+14 8.238000e+32 2.306245e+19 6.900000e+37
1.175000e+14 8.398000e+32 2.319809e+19 6.960000e+37
1.186000e+14 8.560000e+32 2.333422e+19 7.020000e+37
1.196000e+14 8.724000e+32 2.347086e+19 7.080000e+37
1.206000e+14 8.890000e+32 2.360797e+19 7.140000e+37
1.216000e+14 9.058000e+32 2.374555e+19 7.200000e+37
1.226000e+14 9.228000e+32 2.388358e+19 7.260000e+37
1.237000e+14 9.400000e+32 2.402208e+19 7.320000e+37
1.247000e+14 9.574000e+32 2.416101e+19 7.380000e+37
1.257000e+14 9.750000e+32 2.430039e+19 7.440000e+37
1.267000e+14 9.928000e+32 2.444019e+19 7.500000e+37
1.278000e+14 1.011000e+33 2.458196e+19 7.560000e+37
1.288000e+14 1.029000e+33 2.472105e+19 7.620000e+37
1.298000e+14 1.047000e+33 2.485905e+19 7.680000e+37
1.308000e+14 1.066000e+33 2.500356e+19 7.740000e+37
1.319000e+14 1.085000e+33 2.514691e+19 7.800000e+37
1.329000e+14 1.104000e+33 2.528913e+19 7.860000e+37
1.339000e+14 1.123000e+33 2.543028e+19 7.920000e+37
1.349000e+14 1.143000e+33 2.557768e+19 7.980000e+37
1.360000e+14 1.162000e+33 2.571665e+19 8.040000e+37
1.370000e+14 1.182000e+33 2.586184e+19 8.100000e+37
1.380000e+14 1.202000e+33 2.600594e+19 8.160000e+37
1.390000e+14 1.223000e+33 2.615609e+19 8.220000e+37
1.400000e+14 1.243000e+33 2.629802e+19 8.280000e+37
1.411000e+14 1.264000e+33 2.644597e+19 8.340000e+37
1.421000e+14 1.285000e+33 2.659282e+19 8.400000e+37
1.431000e+14 1.306000e+33 2.673861e+19 8.460000e+37
1.441000e+14 1.328000e+33 2.689022e+19 8.520000e+37
1.452000e+14 1.349000e+33 2.703391e+19 8.580000e+37
1.462000e+14 1.371000e+33 2.718339e+19 8.640000e+37
1.472000e+14 1.393000e+33 2.733179e+19 8.700000e+37
1.483000e+14 1.416000e+33 2.748583e+19 8.760000e+37
1.493000e+14 1.438000e+33 2.763215e+19 8.820000e+37
1.503000e+14 1.461000e+33 2.778407e+19 8.880000e+37
1.513000e+14 1.484000e+33 2.793494e+19 8.940000e+37
1.524000e+14 1.507000e+33 2.808478e+19 9.000000e+37
1.534000e+14 1.531000e+33 2.824006e+19 9.060000e+37
1.544000e+14 1.555000e+33 2.839429e+19 9.120000e+37
1.554000e+14 1.579000e+33 2.854747e+19 9.180000e+37
1.565000e+14 1.603000e+33 2.869964e+19 9.240000e+37
1.575000e+14 1.627000e+33 2.885079e+19 9.300000e+37
1.585000e+14 1.652000e+33 2.900720e+19 9.360000e+37
1.596000e+14 1.677000e+33 2.916257e+19 9.420000e+37
1.606000e+14 1.702000e+33 2.931694e+19 9.480000e+37
1.616000e+14 1.727000e+33 2.947031e+19 9.540000e+37
1.626000e+14 1.753000e+33 2.962879e+19 9.600000e+37
1.637000e+14 1.779000e+33 2.978625e+19 9.660000e+37
1.647000e+14 1.805000e+33 2.994270e+19 9.720000e+37
1.657000e+14 1.831000e+33 3.009818e+19 9.780000e+37
1.668000e+14 1.858000e+33 3.025861e+19 9.840000e+37
1.678000e+14 1.885000e+33 3.041804e+19 9.900000e+37
1.688000e+14 1.912000e+33 3.057648e+19 9.960000e+37
2.354000e+14 4.105000e+33 4.124099e+19 1.382000e+38
4.387000e+14 1.813000e+34 8.101707e+19 2.528000e+38
6.522000e+14 4.614000e+34 1.291723e+20 3.673000e+38
8.790000e+14 1.004000e+35 1.928275e+20 4.819000e+38
1.128000e+15 2.321000e+35 3.031959e+20 5.965000e+38
1.418000e+15 4.788000e+35 4.521423e+20 7.111000e+38
1.754000e+15 7.190000e+35 5.599547e+20 8.256000e+38
2.124000e+15 9.499000e+35 6.406492e+20 9.402000e+38
2.366009e+15 1.143985e+36 6.975788e+20 1.009500e+39
2.453504e+15 1.219224e+36 7.177836e+20 1.033500e+39
2.542964e+15 1.296154e+36 7.375247e+20 1.057500e+39
2.634389e+15 1.374772e+36 7.568225e+20 1.081500e+39
2.727775e+15 1.455078e+36 7.756970e+20 1.105500e+39
2.823121e+15 1.537069e+36 7.941659e+20 1.129500e+39
2.920426e+15 1.620744e+36 8.122465e+20 1.153500e+39
3.019688e+15 1.706102e+36 8.299549e+20 1.177500e+39
3.120904e+15 1.793141e+36 8.473059e+20 1.201500e+39
3.224073e+15 1.881859e+36 8.643136e+20 1.225500e+39
3.329194e+15 1.972255e+36 8.809915e+20 1.249500e+39
3.436265e+15 2.064329e+36 8.973522e+20 1.273500e+39
3.545284e+15 2.158077e+36 9.134073e+20 1.297500e+39
3.656249e+15 2.253500e+36 9.291682e+20 1.321500e+39
3.769160e+15 2.350595e+36 9.446454e+20 1.345500e+39
3.884014e+15 2.449362e+36 9.598491e+20 1.369500e+39
4.000810e+15 2.549798e+36 9.747884e+20 1.393500e+39
4.119547e+15 2.651904e+36 9.894728e+20 1.417500e+39
4.240224e+15 2.755677e+36 1.003911e+21 1.441500e+39
4.362838e+15 2.861116e+36 1.018110e+21 1.465500e+39
4.487389e+15 2.968220e+36 1.032078e+21 1.489500e+39
4.613874e+15 3.076989e+36 1.045824e+21 1.513500e+39
4.742293e+15 3.187420e+36 1.059353e+21 1.537500e+39
4.872645e+15 3.299514e+36 1.072673e+21 1.561500e+39
5.004928e+15 3.413268e+36 1.085789e+21 1.585500e+39
5.139141e+15 3.528681e+36 1.098708e+21 1.609500e+39
5.275282e+15 3.645753e+36 1.111437e+21 1.633500e+39
5.413351e+15 3.764482e+36 1.123979e+21 1.657500e+39
5.553346e+15 3.884868e+36 1.136341e+21 1.681500e+39
5.695266e+15 4.006909e+36 1.148528e+21 1.705500e+39
